event_time,event_type,product_id,category_code,brand,price,user_id,user_session,purchase,category_code_level1
2019-11-01 00:49:59+00:00,view,113,electronics.smartphone,apple,743.04,158,1033,0,electronics
2019-11-01 00:50:00+00:00,view,2263,NaN,artel,153.74,1077,254,0,NaN
2019-11-01 00:50:00+00:00,view,415,NaN,welly,5.77,2083,879,0,NaN
2019-11-01 00:50:01+00:00,view,378,electronics.smartphone,xiaomi,280.57,479,1082,0,electronics
2019-11-01 00:50:01+00:00,view,2545,sport.trainer,fitlux,1016.76,1673,1796,0,sport
2019-11-01 00:50:02+00:00,view,3918,NaN,vitek,12.61,828,685,0,NaN
2019-11-01 00:50:02+00:00,view,3679,auto.accessories.videoregister,intego,154.44,13,742,0,auto
2019-11-01 00:50:02+00:00,view,449,NaN,NaN,35.52,2069,1673,0,NaN
2019-11-01 00:50:03+00:00,view,1328,NaN,NaN,257.15,426,2299,0,NaN
2019-11-01 00:50:03+00:00,view,139,electronics.smartphone,huawei,91.61,1466,1621,0,electronics
2019-11-01 00:50:03+00:00,view,253,electronics.smartphone,xiaomi,330.63,610,1375,0,electronics
2019-11-01 00:50:03+00:00,view,269,electronics.smartphone,samsung,503.09,705,1093,0,electronics
2019-11-01 00:50:04+00:00,view,3693,electronics.audio.headphone,kingston,112.11,650,2068,0,electronics
2019-11-01 00:50:04+00:00,view,1275,NaN,sv,874.93,791,1118,0,NaN
2019-11-01 00:50:05+00:00,view,2112,NaN,xiaomi,25.71,258,2160,0,NaN
2019-11-01 00:50:05+00:00,view,4185,NaN,planet,51.42,1339,2440,0,NaN
2019-11-01 00:50:05+00:00,view,2343,NaN,NaN,169.37,1423,310,0,NaN
2019-11-01 00:50:06+00:00,view,3982,NaN,xiaomi,25.41,978,848,0,NaN
2019-11-01 00:50:06+00:00,view,3369,appliances.environment.vacuum,tefal,73.34,926,857,0,appliances
2019-11-01 00:50:06+00:00,view,3286,appliances.kitchen.washer,samsung,488.81,1214,1016,0,appliances
2019-11-01 00:50:06+00:00,view,2400,NaN,lucente,137.97,761,214,0,NaN
2019-11-01 00:50:08+00:00,view,4087,appliances.kitchen.kettle,willmark,7.7,1618,2231,0,appliances
2019-11-01 00:50:08+00:00,view,2811,apparel.shoes.keds,fila,97.79,1995,795,0,apparel
2019-11-01 00:50:08+00:00,view,691,NaN,cordiant,40.93,1531,1769,0,NaN
2019-11-01 00:50:08+00:00,view,3302,NaN,NaN,97.79,1308,1442,0,NaN
2019-11-01 00:50:08+00:00,view,424,kids.toys,rastar,66.64,638,1631,0,kids
2019-11-01 00:50:10+00:00,view,3204,NaN,carfashion,43.24,589,1800,0,NaN
2019-11-01 00:50:10+00:00,view,11,electronics.smartphone,apple,458.28,717,1273,0,electronics
2019-11-01 00:50:11+00:00,view,4264,NaN,jaguar,177.88,541,699,0,NaN
2019-11-01 00:50:11+00:00,view,3585,NaN,polaris,26.26,565,1322,0,NaN
2019-11-01 00:50:11+00:00,view,3052,NaN,NaN,967.82,416,28,0,NaN
2019-11-01 00:50:13+00:00,view,1739,computers.desktop,zeta,56.63,2076,103,0,computers
2019-11-01 00:50:13+00:00,view,2821,apparel.shoes,respect,86.23,63,1664,0,apparel
2019-11-01 00:50:14+00:00,view,2543,sport.trainer,NaN,153.16,1617,1490,0,sport
2019-11-01 00:50:15+00:00,view,333,electronics.smartphone,xiaomi,212.08,163,393,0,electronics
2019-11-01 00:50:15+00:00,view,3912,NaN,philips,28.29,828,685,0,NaN
2019-11-01 00:50:15+00:00,view,1301,NaN,imperial,669.23,769,2216,0,NaN
2019-11-01 00:50:16+00:00,view,4258,NaN,lg,172.44,2065,1317,0,NaN
2019-11-01 00:50:16+00:00,view,3744,electronics.audio.headphone,sony,95.21,1250,1424,0,electronics
2019-11-01 00:50:16+00:00,view,213,electronics.smartphone,prestigio,87.49,1785,973,0,electronics
2019-11-01 00:50:16+00:00,view,2873,apparel.shoes.keds,millionaire,79.02,1995,795,0,apparel
2019-11-01 00:50:17+00:00,view,71,electronics.smartphone,samsung,589.44,1333,576,0,electronics
2019-11-01 00:50:17+00:00,view,2427,NaN,lucente,417.26,1406,2227,0,NaN
2019-11-01 00:50:17+00:00,view,1544,furniture.kitchen.chair,sv,56.6,299,1064,0,furniture
2019-11-01 00:50:17+00:00,view,189,electronics.smartphone,xiaomi,135.01,1430,333,0,electronics
2019-11-01 00:50:18+00:00,view,335,electronics.smartphone,xiaomi,281.71,1403,1074,0,electronics
2019-11-01 00:50:18+00:00,view,4138,kids.carriage,babytime,61.77,1738,1522,0,kids
2019-11-01 00:50:18+00:00,view,2246,NaN,artel,152.87,1615,1607,0,NaN
2019-11-01 00:50:19+00:00,view,3300,NaN,gipfel,27.46,1983,1985,0,NaN
2019-11-01 00:50:19+00:00,view,1674,furniture.living_room.sofa,NaN,437.57,264,578,0,furniture
2019-11-01 00:50:19+00:00,view,1533,furniture.kitchen.chair,NaN,51.46,87,3,0,furniture
2019-11-01 00:50:19+00:00,view,3738,electronics.audio.headphone,xiaomi,79.22,1664,1286,0,electronics
2019-11-01 00:50:20+00:00,view,3729,electronics.audio.headphone,samsung,107.45,1835,1372,0,electronics
2019-11-01 00:50:20+00:00,view,3858,electronics.clocks,apple,529.69,58,1357,0,electronics
2019-11-01 00:50:20+00:00,view,1169,furniture.living_room.cabinet,NaN,385.85,1688,1029,0,furniture
2019-11-01 00:50:21+00:00,view,3216,apparel.underwear,milavitsa,31.51,120,253,0,apparel
2019-11-01 00:50:21+00:00,view,1467,NaN,rondell,43.73,423,2153,0,NaN
2019-11-01 00:50:21+00:00,view,302,electronics.smartphone,apple,949.47,1520,1721,0,electronics
2019-11-01 00:50:21+00:00,view,1912,NaN,similac,6.15,289,2317,0,NaN
2019-11-01 00:50:22+00:00,view,1457,NaN,granhel,42.21,548,840,0,NaN
2019-11-01 00:50:22+00:00,view,11,electronics.smartphone,apple,458.28,1329,1008,0,electronics
2019-11-01 00:50:22+00:00,view,383,electronics.smartphone,xiaomi,452.4,1323,108,0,electronics
2019-11-01 00:50:23+00:00,view,218,electronics.smartphone,samsung,131.53,412,2442,0,electronics
2019-11-01 00:50:24+00:00,view,4085,appliances.kitchen.kettle,tefal,95.21,2066,98,0,appliances
2019-11-01 00:50:26+00:00,view,3675,auto.accessories.videoregister,incar,128.7,13,742,0,auto
2019-11-01 00:50:26+00:00,view,2921,apparel.shoes,NaN,115.06,547,146,0,apparel
2019-11-01 00:50:26+00:00,view,216,electronics.smartphone,samsung,128.42,1736,750,0,electronics
2019-11-01 00:50:27+00:00,view,7,electronics.smartphone,apple,532.57,456,1745,0,electronics
2019-11-01 00:50:27+00:00,view,2949,apparel.shoes.keds,asics,48.65,1995,795,0,apparel
2019-11-01 00:50:27+00:00,view,17,electronics.smartphone,apple,385.83,775,2179,0,electronics
2019-11-01 00:50:27+00:00,view,3085,NaN,NaN,168.47,618,47,0,NaN
2019-11-01 00:50:27+00:00,view,3894,NaN,nike,88.78,230,1245,0,NaN
2019-11-01 00:50:28+00:00,view,3015,furniture.living_room.chair,NaN,169.86,299,1064,0,furniture
2019-11-01 00:50:28+00:00,view,3037,construction.tools.welding,magnetta,254.78,2054,2259,0,construction
2019-11-01 00:50:29+00:00,view,2485,NaN,NaN,197.43,1183,995,0,NaN
2019-11-01 00:50:30+00:00,view,1442,NaN,polaris,21.96,548,840,0,NaN
2019-11-01 00:50:31+00:00,view,3126,NaN,NaN,8.46,340,1615,0,NaN
2019-11-01 00:50:31+00:00,view,263,electronics.smartphone,huawei,230.93,1269,1762,0,electronics
2019-11-01 00:50:32+00:00,view,3737,electronics.audio.headphone,xiaomi,22.8,1000,611,0,electronics
2019-11-01 00:50:32+00:00,view,3725,electronics.audio.headphone,xiaomi,51.46,894,1517,0,electronics
2019-11-01 00:50:33+00:00,view,4194,NaN,planet,27.11,1339,2440,0,NaN
2019-11-01 00:50:33+00:00,view,3580,NaN,polaris,28.54,565,1322,0,NaN
2019-11-01 00:50:33+00:00,view,2358,NaN,lucente,241.71,1990,517,0,NaN
2019-11-01 00:50:34+00:00,view,3477,NaN,v-t,20.15,363,2276,0,NaN
2019-11-01 00:50:34+00:00,view,1324,NaN,NaN,321.73,1212,849,0,NaN
2019-11-01 00:50:34+00:00,view,3789,appliances.sewing_machine,janome,293.65,2085,1025,0,appliances
2019-11-01 00:50:34+00:00,view,2505,NaN,lucente,256.89,471,626,0,NaN
2019-11-01 00:50:35+00:00,view,3303,NaN,karya,16.73,45,1077,0,NaN
2019-11-01 00:50:35+00:00,purchase,3309,appliances.environment.vacuum,samsung,66.9,1016,707,1,appliances
2019-11-01 00:50:35+00:00,view,580,sport.bicycle,phoenix,205.9,1742,1096,0,sport
2019-11-01 00:50:35+00:00,view,2639,construction.tools.pump,NaN,21.08,1174,1766,0,construction
2019-11-01 00:50:35+00:00,view,1027,furniture.bedroom.bed,NaN,188.91,573,758,0,furniture
2019-11-01 00:50:36+00:00,view,16,electronics.smartphone,apple,358.31,756,963,0,electronics
2019-11-01 00:50:37+00:00,view,2358,NaN,lucente,241.71,510,1135,0,NaN
2019-11-01 00:50:37+00:00,view,1650,furniture.living_room.sofa,NaN,591.78,403,773,0,furniture
2019-11-01 00:50:38+00:00,view,2128,NaN,yacco,416.1,18,1200,0,NaN
2019-11-01 00:50:38+00:00,view,2919,apparel.shoes,salamander,127.42,547,146,0,apparel
2019-11-01 00:50:38+00:00,view,2731,apparel.shoes.keds,nike,76.96,1995,795,0,apparel
2019-11-01 00:50:38+00:00,view,2540,sport.trainer,konlega,179.93,1617,1490,0,sport
2019-11-01 00:50:39+00:00,view,722,NaN,goodride,36.04,528,2289,0,NaN
2019-11-01 00:50:39+00:00,view,3335,appliances.environment.vacuum,samsung,133.59,926,857,0,appliances
2019-11-01 00:50:39+00:00,view,3606,appliances.kitchen.coffee_machine,delonghi,2059.18,1584,1095,0,appliances
2019-11-01 00:50:39+00:00,view,3570,NaN,zubr,15.19,396,181,0,NaN
2019-11-01 00:50:39+00:00,view,302,electronics.smartphone,apple,949.47,349,1834,0,electronics
2019-11-01 00:50:40+00:00,view,747,NaN,NaN,30.76,19,1259,0,NaN
2019-11-01 00:50:40+00:00,view,3184,NaN,NaN,11.3,1673,1796,0,NaN
2019-11-01 00:50:40+00:00,view,297,electronics.smartphone,apple,1348.61,717,1273,0,electronics
2019-11-01 00:50:40+00:00,view,2386,NaN,NaN,250.46,498,2234,0,NaN
2019-11-01 00:50:40+00:00,view,1635,furniture.living_room.sofa,NaN,563.7,818,1070,0,furniture
2019-11-01 00:50:41+00:00,view,216,electronics.smartphone,samsung,128.42,96,242,0,electronics
2019-11-01 00:50:42+00:00,view,1651,furniture.living_room.sofa,NaN,437.33,1069,1642,0,furniture
2019-11-01 00:50:43+00:00,view,3246,appliances.kitchen.washer,indesit,216.84,1334,468,0,appliances
2019-11-01 00:50:44+00:00,view,165,electronics.smartphone,samsung,782.22,123,2251,0,electronics
2019-11-01 00:50:44+00:00,view,1737,computers.desktop,zeta,83.63,1587,1465,0,computers
2019-11-01 00:50:45+00:00,view,2279,NaN,bosch,404.33,1615,1607,0,NaN
2019-11-01 00:50:45+00:00,view,951,computers.notebook,acer,514.79,773,1625,0,computers
2019-11-01 00:50:45+00:00,view,29,electronics.smartphone,apple,577.89,1507,1343,0,electronics
2019-11-01 00:50:45+00:00,view,1136,furniture.living_room.cabinet,brw,316.1,1571,1842,0,furniture
2019-11-01 00:50:45+00:00,view,720,NaN,NaN,32.69,350,967,0,NaN
2019-11-01 00:50:46+00:00,view,189,electronics.smartphone,xiaomi,135.01,162,1585,0,electronics
2019-11-01 00:50:46+00:00,view,1572,furniture.kitchen.table,NaN,424.72,678,1271,0,furniture
2019-11-01 00:50:47+00:00,view,553,sport.bicycle,phoenix,257.11,1742,1096,0,sport
2019-11-01 00:50:47+00:00,view,1778,electronics.video.tv,sony,1466.96,1260,153,0,electronics
2019-11-01 00:50:47+00:00,view,69,electronics.smartphone,huawei,102.94,1466,1621,0,electronics
2019-11-01 00:50:48+00:00,view,1652,furniture.living_room.sofa,NaN,957.53,801,2111,0,furniture
2019-11-01 00:50:48+00:00,view,2371,NaN,NaN,1332.88,955,314,0,NaN
2019-11-01 00:50:48+00:00,view,1031,furniture.bedroom.bed,NaN,257.66,97,2175,0,furniture
2019-11-01 00:50:49+00:00,view,2357,NaN,lucente,554.97,1990,517,0,NaN
2019-11-01 00:50:50+00:00,view,1065,NaN,askona,154.19,1688,1029,0,NaN
2019-11-01 00:50:50+00:00,view,762,NaN,powertrac,77.22,46,1136,0,NaN
2019-11-01 00:50:51+00:00,view,3726,electronics.audio.headphone,xiaomi,70.79,894,1517,0,electronics
2019-11-01 00:50:51+00:00,view,3473,NaN,belkin,15.42,363,2276,0,NaN
2019-11-01 00:50:51+00:00,view,2798,apparel.shoes,nexpero,68.21,547,146,0,apparel
2019-11-01 00:50:51+00:00,view,415,NaN,welly,5.77,979,396,0,NaN
2019-11-01 00:50:51+00:00,view,3199,NaN,cantra,45.04,589,1800,0,NaN
2019-11-01 00:50:51+00:00,view,2845,apparel.shoes.keds,strobbs,48.39,398,45,0,apparel
2019-11-01 00:50:52+00:00,view,4180,NaN,tp-link,25.92,1339,2440,0,NaN
2019-11-01 00:50:52+00:00,view,1278,NaN,NaN,321.73,87,3,0,NaN
2019-11-01 00:50:53+00:00,view,2345,NaN,NaN,161.91,1423,310,0,NaN
2019-11-01 00:50:53+00:00,view,1668,furniture.living_room.sofa,NaN,591.78,403,773,0,furniture
2019-11-01 00:50:53+00:00,view,3164,accessories.bag,salmo,13.72,1331,2044,0,accessories
2019-11-01 00:50:53+00:00,view,679,NaN,nokian,62.78,1021,812,0,NaN
2019-11-01 00:50:54+00:00,view,422,kids.toys,hb,23.14,638,1631,0,kids
2019-11-01 00:50:54+00:00,view,302,electronics.smartphone,apple,949.47,450,891,0,electronics
2019-11-01 00:50:54+00:00,view,1453,NaN,sms,10.29,548,840,0,NaN
2019-11-01 00:50:54+00:00,view,12,electronics.smartphone,apple,465.91,775,2179,0,electronics
2019-11-01 00:50:55+00:00,view,3723,electronics.audio.headphone,sony,96.5,1250,1424,0,electronics
2019-11-01 00:50:55+00:00,view,4178,NaN,tp-link,24.58,109,1584,0,NaN
2019-11-01 00:50:57+00:00,view,3871,electronics.clocks,apple,602.07,1007,1404,0,electronics
2019-11-01 00:50:58+00:00,view,1018,furniture.bedroom.bed,NaN,90.07,769,2216,0,furniture
2019-11-01 00:50:58+00:00,view,2794,apparel.shoes.keds,puma,94.98,1995,795,0,apparel
2019-11-01 00:50:58+00:00,view,2902,apparel.shoes,respect,86.23,63,1664,0,apparel
2019-11-01 00:50:59+00:00,view,210,electronics.smartphone,oppo,178.87,1131,1392,0,electronics
2019-11-01 00:50:59+00:00,view,225,electronics.smartphone,samsung,362.29,705,1093,0,electronics
2019-11-01 00:50:59+00:00,view,1605,computers.peripherals.monitor,samsung,172.44,1596,983,0,computers
2019-11-01 00:50:59+00:00,view,302,electronics.smartphone,apple,949.47,768,282,0,electronics
2019-11-01 00:51:00+00:00,view,569,sport.bicycle,giant,530.0,1742,1096,0,sport
2019-11-01 00:51:00+00:00,view,2645,NaN,NaN,36.04,1617,1490,0,NaN
2019-11-01 00:51:00+00:00,view,4209,NaN,bosch,573.22,1101,1779,0,NaN
2019-11-01 00:51:00+00:00,view,1853,NaN,kronospan,14.23,176,944,0,NaN
2019-11-01 00:51:00+00:00,view,176,electronics.smartphone,xiaomi,203.09,987,2306,0,electronics
2019-11-01 00:51:01+00:00,view,2609,appliances.kitchen.refrigerators,NaN,926.64,1158,457,0,appliances
2019-11-01 00:51:01+00:00,purchase,143,electronics.smartphone,meizu,69.24,935,1106,1,electronics
2019-11-01 00:51:01+00:00,view,3532,NaN,pt-group,270.28,951,1230,0,NaN
2019-11-01 00:51:02+00:00,view,1874,NaN,NaN,202.32,2076,103,0,NaN
2019-11-01 00:51:03+00:00,view,1897,construction.tools.saw,stihl,767.07,1590,1814,0,construction
2019-11-01 00:51:03+00:00,view,278,electronics.smartphone,xiaomi,181.12,800,755,0,electronics
2019-11-01 00:51:03+00:00,view,209,electronics.smartphone,samsung,229.9,645,1221,0,electronics
2019-11-01 00:51:04+00:00,view,550,kids.skates,xiaomi,370.41,1138,1044,0,kids
2019-11-01 00:51:05+00:00,view,60,electronics.smartphone,huawei,540.27,119,1847,0,electronics
2019-11-01 00:51:05+00:00,view,3435,appliances.environment.water_heater,aqua,56.37,741,2198,0,appliances
2019-11-01 00:51:05+00:00,view,2940,apparel.shoes,baden,62.81,1555,648,0,apparel
2019-11-01 00:51:05+00:00,view,3481,NaN,komfort-s,32.15,497,1159,0,NaN
2019-11-01 00:51:06+00:00,view,2362,NaN,lucente,709.67,1990,517,0,NaN
2019-11-01 00:51:07+00:00,view,2079,NaN,stels,75.94,1581,26,0,NaN
2019-11-01 00:51:07+00:00,view,3860,electronics.clocks,apple,552.14,58,1357,0,electronics
2019-11-01 00:51:07+00:00,view,1606,computers.peripherals.monitor,acer,514.79,1154,223,0,computers
2019-11-01 00:51:08+00:00,view,1655,furniture.living_room.sofa,NaN,437.33,755,1226,0,furniture
2019-11-01 00:51:08+00:00,view,2091,NaN,bosch,20.46,1523,2134,0,NaN
2019-11-01 00:51:08+00:00,view,2242,NaN,gefest,228.19,1615,1607,0,NaN
2019-11-01 00:51:08+00:00,view,206,electronics.smartphone,samsung,172.23,96,242,0,electronics
2019-11-01 00:51:08+00:00,view,1278,NaN,NaN,321.73,1308,1442,0,NaN
2019-11-01 00:51:08+00:00,view,2363,NaN,lucente,351.1,287,1657,0,NaN
2019-11-01 00:51:08+00:00,view,3440,NaN,pupa,9.33,1680,1600,0,NaN
2019-11-01 00:51:08+00:00,view,745,NaN,maxxis,43.5,64,29,0,NaN
2019-11-01 00:51:09+00:00,view,1438,NaN,elenberg,16.71,548,840,0,NaN
2019-11-01 00:51:09+00:00,view,3746,electronics.audio.headphone,parrot,334.6,798,1500,0,electronics
2019-11-01 00:51:10+00:00,view,1187,furniture.living_room.cabinet,NaN,122.76,1716,1577,0,furniture
2019-11-01 00:51:10+00:00,view,35,electronics.smartphone,apple,928.18,283,1812,0,electronics
2019-11-01 00:51:11+00:00,view,563,sport.bicycle,phoenix,179.89,1742,1096,0,sport
2019-11-01 00:51:11+00:00,view,2130,NaN,yacco,279.29,18,1200,0,NaN
2019-11-01 00:51:11+00:00,view,3737,electronics.audio.headphone,xiaomi,22.8,909,1824,0,electronics
2019-11-01 00:51:11+00:00,view,1939,electronics.clocks,casio,77.63,498,2234,0,electronics
2019-11-01 00:51:12+00:00,view,1467,NaN,rondell,43.73,2087,10,0,NaN
2019-11-01 00:51:12+00:00,view,3249,appliances.kitchen.washer,samsung,334.6,2084,656,0,appliances
2019-11-01 00:51:12+00:00,view,1905,NaN,kabrita,18.73,289,2317,0,NaN
2019-11-01 00:51:13+00:00,view,211,electronics.smartphone,oppo,179.12,522,970,0,electronics
2019-11-01 00:51:13+00:00,view,18,electronics.smartphone,NaN,391.26,775,2179,0,electronics
2019-11-01 00:51:14+00:00,view,55,electronics.smartphone,huawei,257.12,75,317,0,electronics
2019-11-01 00:51:14+00:00,view,9,electronics.smartphone,apple,566.04,55,84,0,electronics
2019-11-01 00:51:14+00:00,view,4179,NaN,asus,22.91,1339,2440,0,NaN
2019-11-01 00:51:15+00:00,view,2860,apparel.shoes.keds,nike,102.71,1995,795,0,apparel
2019-11-01 00:51:15+00:00,view,1480,NaN,agness,31.7,940,1987,0,NaN
2019-11-01 00:51:16+00:00,view,1326,NaN,NaN,499.11,1120,1083,0,NaN
2019-11-01 00:51:17+00:00,view,321,electronics.smartphone,apple,2054.06,551,1733,0,electronics
2019-11-01 00:51:17+00:00,view,702,NaN,tigar,57.92,279,1262,0,NaN
2019-11-01 00:51:17+00:00,view,2974,apparel.shoes,covani,88.81,63,1664,0,apparel
2019-11-01 00:51:18+00:00,view,839,NaN,yokohama,155.71,46,1136,0,NaN
2019-11-01 00:51:18+00:00,view,1571,furniture.kitchen.table,NaN,347.5,678,1271,0,furniture
2019-11-01 00:51:19+00:00,view,1448,NaN,tefal,30.86,548,840,0,NaN
2019-11-01 00:51:19+00:00,view,2505,NaN,lucente,256.89,706,2254,0,NaN
2019-11-01 00:51:20+00:00,view,3131,NaN,NaN,24.58,41,902,0,NaN
2019-11-01 00:51:21+00:00,view,3209,NaN,carfashion,50.19,589,1800,0,NaN
2019-11-01 00:51:21+00:00,view,367,electronics.smartphone,xiaomi,282.88,945,1567,0,electronics
2019-11-01 00:51:21+00:00,view,2325,NaN,lucente,148.52,1354,1264,0,NaN
2019-11-01 00:51:21+00:00,view,2983,appliances.kitchen.microwave,samsung,115.81,1584,1095,0,appliances
2019-11-01 00:51:22+00:00,view,1949,electronics.clocks,citizen,616.23,2089,2250,0,electronics
2019-11-01 00:51:22+00:00,view,2644,NaN,tuka,23.17,1617,1490,0,NaN
2019-11-01 00:51:22+00:00,view,1680,NaN,NaN,36.07,2088,2011,0,NaN
2019-11-01 00:51:23+00:00,view,1929,electronics.clocks,casio,379.42,979,1202,0,electronics
2019-11-01 00:51:23+00:00,view,3925,NaN,elenberg,15.04,763,1598,0,NaN
2019-11-01 00:51:24+00:00,view,2878,apparel.shoes.keds,respect,44.79,398,45,0,apparel
2019-11-01 00:51:24+00:00,purchase,181,electronics.smartphone,samsung,195.06,1767,2329,1,electronics
2019-11-01 00:51:24+00:00,view,1036,furniture.bedroom.bed,stendmebel,176.04,97,1690,0,furniture
2019-11-01 00:51:25+00:00,view,1060,NaN,vegas,214.16,1688,1029,0,NaN
2019-11-01 00:51:25+00:00,view,3908,NaN,remington,39.87,2086,118,0,NaN
2019-11-01 00:51:25+00:00,view,1322,NaN,NaN,257.15,889,1205,0,NaN
2019-11-01 00:51:25+00:00,view,2271,NaN,NaN,126.36,814,764,0,NaN
2019-11-01 00:51:27+00:00,view,3872,electronics.clocks,apple,640.69,58,1357,0,electronics
2019-11-01 00:51:27+00:00,view,2664,appliances.kitchen.refrigerators,NaN,239.82,2042,435,0,appliances
2019-11-01 00:51:27+00:00,view,1663,furniture.living_room.sofa,rals,666.62,818,1070,0,furniture
2019-11-01 00:51:27+00:00,view,2828,apparel.shoes.keds,NaN,44.79,1995,795,0,apparel
2019-11-01 00:51:27+00:00,view,3065,appliances.kitchen.blender,scarlett,27.57,360,474,0,appliances
2019-11-01 00:51:27+00:00,view,2218,NaN,NaN,16.6,1104,1754,0,NaN
2019-11-01 00:51:28+00:00,view,3240,appliances.kitchen.washer,atlant,235.78,1334,468,0,appliances
2019-11-01 00:51:28+00:00,view,1799,electronics.video.tv,artel,228.76,540,1832,0,electronics
2019-11-01 00:51:28+00:00,view,2344,NaN,NaN,169.63,1423,310,0,NaN
2019-11-01 00:51:29+00:00,view,2954,apparel.shoes,baden,62.81,633,2347,0,apparel
2019-11-01 00:51:30+00:00,view,2018,NaN,sony,69.47,198,386,0,NaN
2019-11-01 00:51:31+00:00,view,1135,furniture.living_room.cabinet,brw,271.82,1571,1842,0,furniture
2019-11-01 00:51:31+00:00,view,2093,NaN,force,102.71,1523,2134,0,NaN
2019-11-01 00:51:31+00:00,view,114,electronics.smartphone,apple,749.67,283,1812,0,electronics
2019-11-01 00:51:32+00:00,view,2533,NaN,genau,308.61,1138,1044,0,NaN
2019-11-01 00:51:32+00:00,view,122,electronics.smartphone,meizu,159.26,1254,1559,0,electronics
2019-11-01 00:51:33+00:00,view,2280,NaN,bosch,484.93,1615,1607,0,NaN
2019-11-01 00:51:33+00:00,view,3333,appliances.environment.vacuum,polaris,65.1,926,857,0,appliances
2019-11-01 00:51:33+00:00,view,3750,electronics.audio.headphone,xiaomi,23.05,909,1824,0,electronics
2019-11-01 00:51:33+00:00,view,3788,NaN,berkley,15.7,984,2072,0,NaN
2019-11-01 00:51:34+00:00,view,1454,NaN,gipfel,35.18,1983,1985,0,NaN
2019-11-01 00:51:34+00:00,view,412,NaN,silverlit,7.18,1557,1822,0,NaN
2019-11-01 00:51:34+00:00,view,1091,furniture.bedroom.bed,brw,38.35,426,2299,0,furniture
2019-11-01 00:51:35+00:00,view,3919,NaN,babyliss,72.05,828,685,0,NaN
2019-11-01 00:51:35+00:00,view,2067,NaN,force,83.91,1247,215,0,NaN
2019-11-01 00:51:35+00:00,view,2413,NaN,NaN,325.62,1406,2227,0,NaN
2019-11-01 00:51:36+00:00,view,1510,kids.fmcg.diapers,huggies,17.5,1738,1522,0,kids
2019-11-01 00:51:37+00:00,view,178,electronics.smartphone,xiaomi,189.97,163,391,0,electronics
2019-11-01 00:51:37+00:00,view,2129,NaN,yacco,383.15,18,1200,0,NaN
2019-11-01 00:51:38+00:00,view,227,electronics.smartphone,samsung,360.97,848,1890,0,electronics
2019-11-01 00:51:38+00:00,view,1458,NaN,ikea,4.35,548,840,0,NaN
2019-11-01 00:51:38+00:00,view,307,electronics.smartphone,apple,973.41,1449,77,0,electronics
2019-11-01 00:51:39+00:00,view,1554,furniture.kitchen.chair,domini,38.61,416,28,0,furniture
2019-11-01 00:51:39+00:00,view,3722,electronics.audio.headphone,xiaomi,8.21,894,1517,0,electronics
2019-11-01 00:51:39+00:00,view,222,electronics.smartphone,samsung,275.25,96,242,0,electronics
2019-11-01 00:51:40+00:00,view,556,sport.bicycle,giant,1662.59,1742,1096,0,sport
2019-11-01 00:51:40+00:00,view,4176,NaN,tp-link,50.17,109,1584,0,NaN
2019-11-01 00:51:40+00:00,view,3572,construction.tools.light,metabo,283.04,835,407,0,construction
2019-11-01 00:51:41+00:00,view,3153,NaN,NaN,11.97,340,1615,0,NaN
2019-11-01 00:51:41+00:00,view,290,electronics.smartphone,samsung,139.64,372,1355,0,electronics
2019-11-01 00:51:41+00:00,view,3567,NaN,zubr,57.92,305,1410,0,NaN
2019-11-01 00:51:42+00:00,view,2581,appliances.kitchen.refrigerators,beko,223.36,1705,1178,0,appliances
2019-11-01 00:51:42+00:00,view,4015,NaN,novline,32.95,330,132,0,NaN
2019-11-01 00:51:42+00:00,view,1367,NaN,bosch,120.7,405,480,0,NaN
2019-11-01 00:51:43+00:00,view,2327,NaN,NaN,183.79,1354,1264,0,NaN
2019-11-01 00:51:43+00:00,view,216,electronics.smartphone,samsung,128.42,121,952,0,electronics
2019-11-01 00:51:43+00:00,view,2614,appliances.kitchen.refrigerators,midea,643.49,1158,457,0,appliances
2019-11-01 00:51:45+00:00,view,486,appliances.personal.scales,elenberg,7.7,763,1598,0,appliances
2019-11-01 00:51:45+00:00,view,1299,NaN,lider,345.93,1587,1465,0,NaN
2019-11-01 00:51:46+00:00,view,1062,NaN,NaN,115.81,1688,1029,0,NaN
2019-11-01 00:51:46+00:00,view,679,NaN,nokian,62.78,979,1879,0,NaN
2019-11-01 00:51:47+00:00,view,479,appliances.kitchen.mixer,kitfort,112.21,2086,118,0,appliances
2019-11-01 00:51:47+00:00,view,529,NaN,plitex,36.01,648,1172,0,NaN
2019-11-01 00:51:47+00:00,view,847,NaN,kumho,74.65,997,232,0,NaN
2019-11-01 00:51:48+00:00,view,2232,NaN,NaN,118.74,814,764,0,NaN
2019-11-01 00:51:48+00:00,view,1808,electronics.video.tv,samsung,488.8,709,418,0,electronics
2019-11-01 00:51:49+00:00,view,314,electronics.smartphone,apple,1337.23,1449,77,0,electronics
2019-11-01 00:51:49+00:00,view,3569,NaN,zubr,17.5,396,181,0,NaN
2019-11-01 00:51:49+00:00,view,105,electronics.smartphone,apple,1000.77,158,1033,0,electronics
2019-11-01 00:51:50+00:00,view,1432,NaN,tefal,20.57,548,840,0,NaN
2019-11-01 00:51:51+00:00,view,3037,construction.tools.welding,magnetta,254.78,2092,2034,0,construction
